Name,Type,Attunement,Price,Source,,,,,,,,,,,,,,,,,,,,,
Polaris Magistrate Robe,Wondrous Item,Yes-Lawful Aligned,,GSB,,,,,,,,,,,,,,,,,,,,,
Potion of Dragon's Breath,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Power Collar,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Powergem Pommel,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Prism Lantern,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Prized Pet Protector,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Psychic Lock,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Psychic Quiver,Wondrous Item,Yes-Int 13,,GSB,,,,,,,,,,,,,,,,,,,,,
Purse Piglet,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Quiver of Lightning,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Quiver of Seasons,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Redsmith Bracers,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Rimewhisp Bandolier,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Robe of Cunning,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Robe of the Sunless,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Royal Engineers Greatcoat,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Salamander Flame Gauntlets,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Sandstorm Dancer,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Sash of Sorcerous Synergy,Wondrous Item,Yes-Sorcerer,,GSB,,,,,,,,,,,,,,,,,,,,,
Scapular of the Ankylosaur,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Scapular of the Ankylosaur,Wondrous item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Scarf of Snow's Sanctum,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Scholars Cap,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Sending Slates,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Set of Secret Scribe Candles,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Sewer Token,Wondrous item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shadow Tag,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shadowshawl,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shadowsmoke Dragon Pipe,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shambling Cloak of the Marshwarden,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Shamisen of the Changing Winds,Wondrous Item,Yes-Bard,,GSB,,,,,,,,,,,,,,,,,,,,,
Shared Burden,Wondrous Item,Yes-Warlock,,GSB,,,,,,,,,,,,,,,,,,,,,
Sharkrazor Mantle,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Shellback Carriage,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shrieking Chalk,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shroud of the Unburied,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Shrouded Boots,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Silvercloud Bomb,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Skelekey,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Skulldugger's Spade,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Snail Hennin,Wondrous item,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Snaketongue Suckers,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Snowstar Scarf,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Solaris Orchid,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Soul Pendant,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Sovereignseed Satchel,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Spellblade's Scabbard,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Spellwriter's Brace,Wondrous Item,Yes-Wizard,,GSB,,,,,,,,,,,,,,,,,,,,,
Starmetal Circlet,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Starshot Circlet,Wondrous Item,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Static Sabatons,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Steel Hawk Elite Helm,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Stormbrewer Bracers,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Submerged Reins,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Sunfire,Wondrous Item,"Yes-Cleric, Paladin",,GSB,,,,,,,,,,,,,,,,,,,,,
Swallowtail Mantle,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Tears of Failure,Wondrous Item,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Teleportation Circle Stamp,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Tempest Griffon Bracer,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Tengu Fan,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Thalamus Thread,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Throne of the Lion,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Thunderbolt Quill,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Timeshifters Mantle,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Tome of the Dragon's Hoard,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Tormented Mandolin,Wondrous item,Yes-Bard,,GSB,,,,,,,,,,,,,,,,,,,,,
Torrdok's Magnificent Forgery,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Traitor's Gauntlet,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Trickster's Mask,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Trickster's Quiver,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Tundra Beast Charms,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Tundra Beast Charms,Wondrous item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Turtle Pack,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Undertaker's Planchette,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Unicorn Candle,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Vagrant's Wrist Stiletto,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Vampiric Helm,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Vancian Helm,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Vigilante's Mantle,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Volcanic Ocarina,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Voyage Collar,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wand Charging Station,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wanderdust,Wondrous item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Warhorn of the Bronze Dragon,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Warp Anchor,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wayfinder Sphere,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Widow's Tea,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wild Dice,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wind Riders,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wind-Up Merchant,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Winterland Footwraps,Wondrous Item,Yes-Monk,,GSB,,,,,,,,,,,,,,,,,,,,,
Wisplight Lantern,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Woodstalkers Hood,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Wyrmling Wristlet,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Xorn-Sole Boots,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Yagga Stones,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Zafu of the Wandering Mind,Wondrous Item,Yes-Monk,,GSB,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Apparatus of Kwalish,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Armor,Armor,-,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Armor of Invulnerability,Armor,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Belt of Giant Strength,Wondrous Item,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Breastplate of Kamvuul Norek,Armor,Attunement,"200,000 GP",EB,,,,,,,,,,,,,,,,,,,,,
Cloak of Invisibility,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Crystal Ball of Mind Reading,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Crystal Ball of Telepathy,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Crystal Ball of True Seeing,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Cubic Gate,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Deck of Many Things,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Defender,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Efreeti Chain,Armor,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Enspelled Armor,Armor,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Enspelled Staff,Staff,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Enspelled Weapon,Weapon,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Hammer of Thunderbolts,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Holy Avenger,Wondrous Item,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Horn of Valhalla,Wondrous Item,-,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Houseward,Wondrous Item,-,"100,000 GP",EB,,,,,,,,,,,,,,,,,,,,,
Instrument of the Bards,Wondrous Item,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Ioun Stone,Wondrous Item,Attunement,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Iron Flask,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Luck Blade,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Moonblade,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Plate Armor of Etherealness,Armor,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Potion of Giant Strength,Potion,-,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Ring of Djinni Summoning,Ring,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Ring of Elemental Command,Ring,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Ring of Invisibility,Ring,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Ring of Spell Turning,Ring,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Ring of Three Wishes,Ring,-,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Robe of the Archmagi,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Rod of Lordly Might,Rod,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Rod of Resurrection,Rod,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Scarab of Protection,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Scroll of Titan Summoning,Scroll,-,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
"Shaarat'doovol, the Blade of Truth",Weapon,Attunement,"200,000 GP",EB,,,,,,,,,,,,,,,,,,,,,
Sovereign Glue,Wondrous Item,-,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Spell Scroll,Scroll,-,Varies,DMG,,,,,,,,,,,,,,,,,,,,,
Sphere of Annihilation,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Staff of the Magi,Staff,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Sword of Answering,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Talisman of Pure Good,Wondrous Item,Attunement,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Talisman of the Sphere,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Talisman of Ultimate Evil,Wondrous Item,Attunement,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Tome of the Dragon,Wondrous Item,-,"200,000 GP",FRAiF,,,,,,,,,,,,,,,,,,,,,
Tome of the Stilled Tongue,Wondrous Item,Attunement,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Universal Solvent,Wondrous Item,-,"100,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Vorpal Sword,Weapon,Attunement,"B+200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Well of Many Worlds,Wondrous Item,-,"200,000 GP",DMG,,,,,,,,,,,,,,,,,,,,,
Armor of the Platinum Lord,Armor (any metal armor),Yes-Cleric or Paladin,,GSB,,,,,,,,,,,,,,,,,,,,,
Half Plate of the Blind Martyr,Armor (halfplate),Yes-Cleric,,GSB,,,,,,,,,,,,,,,,,,,,,
Mourningsteel Half Plate,Armor (halfplate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Starmetal Nova Armor,Armor (halfplate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Angelic Plate,Armor (plate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Armor of the Lost Angel,Armor (plate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Armor of the Stone Citadel,Armor (plate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Godsteel Warplate,Armor (plate),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Tarrasque Plate,Armor (plate),Yes-Paladin,,GSB,,,,,,,,,,,,,,,,,,,,,
Shadowscale Shroud,Armor (scale mail),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Shadowscale Shroud Armor,Armor (scale mail),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Astral Aegis,Armor (shield),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Blue Dragon Horn Shield,Armor (shield),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Godsteel Barrier,Armor (shield),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Shield of the Unmarked Grave,Armor (shield),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Starmetal Shield,Armor (shield),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Celestial Ambrosia,Potion,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Coldfire Phoenix Draft,Potion,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Rejuvenating Draft,Potion,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Puzzle Ring,Ring,Yes-Paladin,,GSB,,,,,,,,,,,,,,,,,,,,,
Ring of the Assassin Lord,Ring,Yes-Rogue,,GSB,,,,,,,,,,,,,,,,,,,,,
Rings of Spell Sharing,Ring,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Candelabra Scepter,Rod,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Fūjin Reactor,Rod,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Hrathi Soul Scepter,Rod,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
"Morath, Scepter of the Soul Vortex",Rod,Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Reliquary of Holy Memories,Rod,"Yes-Cleric, Paladin",,GSB,,,,,,,,,,,,,,,,,,,,,
Sprig of Yggdrasil,Rod,"Yes-Cleric, Druid",,GSB,,,,,,,,,,,,,,,,,,,,,
Scroll of the Eclipse,Scroll,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Asclepian Staff,Staff,"Yes-Bard, Cleric, Druid, Paladin, Ranger",,GSB,,,,,,,,,,,,,,,,,,,,,
Royal Incinerator,Staff,"Yes-Druid, Sorcerer, Warlock, Wizard",,GSB,,,,,,,,,,,,,,,,,,,,,
Staff of the Arcanum,Staff,Yes-Wizard,,GSB,,,,,,,,,,,,,,,,,,,,,
Staff of the Ferryman,Staff,"Yes-Cleric, Druid, Warlock, or Wizard",,GSB,,,,,,,,,,,,,,,,,,,,,
Staff of the Weaver Arcane,Staff,"Yes-Sorcerer, Wizard",,GSB,,,,,,,,,,,,,,,,,,,,,
Mostly Invisible Wand,Wand,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Wand of the Alicorn,Wand,Yes-Good Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Memento of the Shapeless,Weapon (any melee without reach or heavy),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Dragonkin Weapon,Weapon (any melee),Yes-Dragonborn,,GSB,,,,,,,,,,,,,,,,,,,,,
Eternal Slayer,Weapon (any sword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Call and Response,Weapon (dagger and rapier),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Thornpiercer,"Weapon (dagger, shortsword, rapier, or whip)",Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Hag's Claw,Weapon (dagger),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Heaven's Edge,Weapon (dagger),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Spirit Cleaver,Weapon (dagger),Yes-Rogue,,GSB,,,,,,,,,,,,,,,,,,,,,
The Last Standard,"Weapon (glaive, halberd, or pike)",Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Crypt Keeper Glaive,Weapon (glaive),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Glaive of the Revenant King,Weapon (glaive),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Mage Eater Scythe,Weapon (glaive),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Red Queen's Burden,Weapon (glaive),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Axe of Essential Inversion,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Blooddrinker,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Realmswarden Greataxe,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Starmetal Solar Axe,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
The Timekeeper's Pendulum,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Tyrant's End,Weapon (greataxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Godsteel Worldcarver,Weapon (greatsword or longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
H'rethi Desperation,Weapon (greatsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Life's Edge,Weapon (greatsword),Yes-Paladin,,GSB,,,,,,,,,,,,,,,,,,,,,
Loves Embrace,Weapon (greatsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Red Rider's Blade,Weapon (greatsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Corvus Pyre,Weapon (halberd or quarterstaff),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Soul-Searing Scythe,Weapon (halberd),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Shade and Shine,Weapon (handaxe),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Dragon Tamer Lance,Weapon (lance),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Hailstorm Bow,Weapon (longbow),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Moonfallen Bow,Weapon (longbow),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Slaying Longbow,Weapon (longbow),No,,GSB,,,,,,,,,,,,,,,,,,,,,
Spellfire Bow,Weapon (longbow),Yes-Spellcaster,,GSB,,,,,,,,,,,,,,,,,,,,,
Black Hole,Weapon (longsword or rapier),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Aberrant Nail,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Ai Hao's Fang,Weapon (longsword),Yes-Monk,,GSB,,,,,,,,,,,,,,,,,,,,,
Blade of the Unbroken Circle,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Bolide Blade,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Dragon-kindled Edge,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Form of Order,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Starfire Katana,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Sword of Damocles,Weapon (longsword),Yes-Lawful,,GSB,,,,,,,,,,,,,,,,,,,,,
Sword of Damocles,Weapon (longsword),Yes-Lawful,,GSB,,,,,,,,,,,,,,,,,,,,,
Sword of the Spelldrinker,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Windrazor,Weapon (longsword),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Heavens Gavel,Weapon (maul),Yes-Good Aligned,,GSB,,,,,,,,,,,,,,,,,,,,,
Worldbreaker,Weapon (maul),Yes-Str 17,,GSB,,,,,,,,,,,,,,,,,,,,,
Chillspike,Weapon (pike),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Pike of the Forgotten Legion,Weapon (pike),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Infernal Enforcer,Weapon (pistol),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Cursive,Weapon (rapier),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Cymrith,Weapon (rapier),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Festerwoods Light,Weapon (rapier),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Octavius' Saber,Weapon (rapier),Yes-Rogue,,GSB,,,,,,,,,,,,,,,,,,,,,
Violet King's Promise,Weapon (rapier),"Yes-Bard, Cleric, Paladin, Ranger",,GSB,,,,,,,,,,,,,,,,,,,,,
Dragonwing Scimitars,Weapon (scimitar),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Gladius of the Everfighter,Weapon (shortsword),Yes-Fighter,,GSB,,,,,,,,,,,,,,,,,,,,,
Helios Spear,Weapon (spear),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Purity Spear,Weapon (spear),Yes-Good Aligned,,GSB,,,,,,,,,,,,,,,,,,,,,
Rose of the Queen Valkyrie,Weapon (spear),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Celestial Bident,Weapon (trident),"Yes-Cleric, Paladin",,GSB,,,,,,,,,,,,,,,,,,,,,
Davy Jones' Key,Weapon (trident),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Storm Thrower Harpoon,Weapon (trident),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Tideborn Trident,Weapon (trident),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Astral Sea Piercer,Weapon (war pick),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Forgemasters Might,Weapon (warhammer or maul),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Emberheart Hammer,Weapon (warhammer),Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Amulet of Radiant Protection,Wondrous Item,"Yes-Cleric, Paladin",,GSB,,,,,,,,,,,,,,,,,,,,,
Battleborn Gloves,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Blindfold of Judgement,Wondrous Item,Yes-Lawful,,GSB,,,,,,,,,,,,,,,,,,,,,
Bloodmire Soulflame Lantern,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Bloodscryer Oculus,Wondrous Item,Yes-Ranger,,GSB,,,,,,,,,,,,,,,,,,,,,
Celestial Gate,Wondrous item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Censer Chime,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Circlet of Resonant Spheres,Wondrous Item,"Yes-Bard, Wizard",,GSB,,,,,,,,,,,,,,,,,,,,,
Cloak of the Midwinter Solsticekeeper,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Crown of Calamity,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Crown of Storms,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Crown of the Cursed King,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Crystal Ball of Storms,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Death's Shadow,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Dragon Queen's Cloak,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Dragonscale Whetstone,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Drift Bangles,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Drift Bangles,Wondrous item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Efreeti Bangles,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Eye of Iron Sight,Wondrous Item,Yes-Missing an Eye,,GSB,,,,,,,,,,,,,,,,,,,,,
Fell-Rider Chariot,Wondrous Item,No,,GSB,,,,,,,,,,,,,,,,,,,,,
Fists of Fury,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Godsteel Wargauntlets,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Gorget of the Holy Soldier,Wondrous Item,Yes-Good Aligned,,GSB,,,,,,,,,,,,,,,,,,,,,
Grasp of Gravity,Wondrous Item,Yes,,GSB,,,,,,,,,,,,,,,,,,,,,
Guardian's Reliquary,Wondrous Item,Yes-Missing an Arm,,GSB,,,,,,,,,,,,,,,,,,,,,
